title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Specjalista ds. projektów unijnych oraz rozliczeń,Piła,14 lutego 2018,410018933,Pełny etat,Umowa o pracę,2 000  -  6 000 zł/mies.,555
Księgowy,Strzelce Opolskie,14 lutego 2018,415096969,Pełny etat,Umowa o pracę,  ,106
Młodszy Księgowy / Referent ds. Księgowości,Katowice,14 lutego 2018,398140961,Pełny etat,Umowa o pracę,  ,1738
Specjalista ds. Kadr i płac,Piła,14 lutego 2018,410018301,Pełny etat,Umowa o pracę,2 000  -  3 500 zł/mies.,1036
Oferta Dla Pośredników Finansowych Poznań i Powiat,Poznań,13 lutego 2018,415083285,Pełny etat,Inny,  ,38
Ruda Śląska - Doradca Klienta Detalicznego PKO BP SA,Ruda Śląska,14 lutego 2018,409999555,Pełny etat,Umowa o pracę,2 100  -  5 000 zł/mies.,1091
Księgowa / Księgowy do Biura Rachunkowego,Kraków,14 lutego 2018,409841201,Pełny etat,Umowa o pracę,  ,122
Księgowa,Przedbórz,14 lutego 2018,409128459,Pełny etat,Umowa o pracę,  ,576
Młodszy Księgowy,Katowice,14 lutego 2018,415097187,Pełny etat,Umowa o pracę,  ,114
Specjalista ds. Kredytów i Ubezpieczeń,Kraków,14 lutego 2018,407500881,Pełny etat,Umowa o pracę,  ,239
Praca dla księgowej,Połaniec,13 lutego 2018,414762927,Pełny etat,Umowa o pracę,4 200  -  5 200 zł/mies.,239
"Młodsza Księgowa (M/K), Warszawa",Warszawa,13 lutego 2018,414950743,Pełny etat,Umowa zlecenie,  ,188
Specjalista ds. finansowo - księgowych,Wrocław,14 lutego 2018,407899537,Pełny etat,Umowa o pracę,  ,633
Księgowość i kadry,Warszawa,15 lutego 2018,405611529,Niepełny etat,Inny,  ,1119
Samodzielna Księgowa,Warszawa,13 lutego 2018,414946011,Pełny etat,Umowa o pracę,  ,97
Praca w biurze rachunkowym Siedlce,Siedlce,13 lutego 2018,414937723,Pełny etat,Umowa o pracę,  ,680
Zatrudnię,Brzesko,13 lutego 2018,397649907,Pełny etat,Umowa o pracę,  ,2635
Specjalista ds. kredytów,Szczecin,13 lutego 2018,414932799,Pełny etat,Umowa o pracę,  ,72
Zatrudnię księgowa do biura rachunkowego,Konotopa,13 lutego 2018,414938551,Niepełny etat,Umowa o pracę,2 500  -  4 000 zł/mies.,70
Praca dla księgowej,Lublin,13 lutego 2018,411624093,Pełny etat,Umowa o pracę,3 000  -  7 500 zł/mies.,2634
Księgowego ze znajomością programu OPTIMA,Kraków,13 lutego 2018,414931287,Pełny etat,Umowa o pracę,  ,139
Praktyki w Dziale Księgowości Mercedes-Benz,Warszawa,13 lutego 2018,407202487,Praktyka / staż,Umowa o pracę,  ,741
Biuro Rachunkowe zatrudni pracownika,Kłodzko,13 lutego 2018,410572781,Pełny etat,Umowa o pracę,  ,2053
Samodzielną Księgową zatrudni Autoryzowany Dealer KIA Lublin,Lublin,13 lutego 2018,410577675,Pełny etat,Samozatrudnienie,5 000  -  5 800 zł/mies.,1500
Młodszy księgowy/pomoc Głównego Księgowego,Warszawa,13 lutego 2018,351464666,Niepełny etat,Umowa o pracę,  ,1042
Księgową/księgowego z doświadczeniem,Olsztyn,13 lutego 2018,413484447,Pełny etat,Umowa o pracę,  ,577
Konsultant Planowania Finansowego / Kierownik Zespołu,Katowice,13 lutego 2018,414960441,Pełny etat,Inny,5  -  8 zł/mies.,65
Asystent Brokera Ubezpieczeniowego,Gdańsk,13 lutego 2018,414782721,Pełny etat,Umowa o pracę,  ,104
Biuro Rachunkowe zatrudni samodzielną księgową,Warszawa,13 lutego 2018,414771647,Pełny etat,Umowa o pracę,  ,118
Mobilny doradca klienta ALIOR BANK Partner,Olsztyn,13 lutego 2018,410618621,Pełny etat,Umowa o pracę,2 200  -  8 000 zł/mies.,891
Zatrudnimy Księgową do biura rachunkowego,Wrocław,13 lutego 2018,389425101,Pełny etat,Umowa o pracę,  ,2149
Młodszy Księgowy,Gdańsk,13 lutego 2018,405467095,Pełny etat,Umowa o pracę,  ,894
Kadrowa /y do biura rachunkowego,Piaseczno,13 lutego 2018,401420005,Pełny etat,Umowa o pracę,  ,1987
Sprzedawca Usług Finansowych- Bronowice,Kraków,13 lutego 2018,383219095,Pełny etat,Umowa o pracę,  ,778
Qubus Hotel zatrudni Księgową/Księgowego,Wrocław,13 lutego 2018,402948359,Pełny etat,Umowa o pracę,  ,1248
Praca w Biurze Rachunkowym,Warszawa,13 lutego 2018,408092193,Pełny etat,Umowa zlecenie,  ,622
Mobilny doradca klienta,Kraków,13 lutego 2018,407854729,Pełny etat,Umowa o pracę,2 500  -  10 000 zł/mies.,1159
Sprzedawca Usług Finansowych - Kraków,Kraków,13 lutego 2018,309592566,Pełny etat,Umowa o pracę,  ,1567
Zatrudnimy księgową/księgowego w biurze rachunkowym,Czerwionka-Leszczyny,13 lutego 2018,388399997,Pełny etat,Umowa o pracę,  ,3579
Sprzedawca Usług Finansowych - Płock,Płock,13 lutego 2018,325459598,Pełny etat,Umowa o pracę,  ,2560
Sprzedawca Usług Finansowych- Kraków Bonarka,Kraków,13 lutego 2018,370150453,Pełny etat,Umowa o pracę,  ,1586
Doradca Klienta Nysa,Nysa,13 lutego 2018,357300370,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,205
Zatrudnię Księgowa /Kadrowa Office Manager,Wrocław,13 lutego 2018,407338217,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,903
Asystent Księgowej Pruszków,Warszawa,13 lutego 2018,373795605,Pełny etat,Umowa o pracę,  ,1586
Doradca Klienta Świdnica,Świdnica,13 lutego 2018,357294424,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,217
Samodzielna księgowa/księgowy,Ruda Śląska,13 lutego 2018,414884711,Pełny etat,Umowa o pracę,  ,93
Specjalista ds. Sprzedaży - Lendero Broker Finansowy,Lublin,13 lutego 2018,396030715,Pełny etat,Inny,  ,576
Księgowy / Księgowa,Kołobrzeg,13 lutego 2018,369411737,Pełny etat,Umowa o pracę,  ,957
Doradca Klienta Biznesowgo w PP Alior Bank w Zambrowie,Zambrów,13 lutego 2018,390870733,Pełny etat,Umowa o pracę,  ,999
Specjalista ds. finansowych,Warszawa,13 lutego 2018,414894179,Pełny etat,Umowa o pracę,  ,99
Księgowa do biura rachunkowego - Warszawa Mokotów,Warszawa,13 lutego 2018,414895729,Pełny etat,Umowa o pracę,  ,92
Ubezpieczenia Multiagencja,Warszawa,13 lutego 2018,414898077,Pełny etat,Umowa o pracę,  ,86
Księgowa / Pracownik Księgowości Poznań-Skórzewo,Skórzewo,13 lutego 2018,409662549,Pełny etat,Umowa o pracę,  ,522
Referent ds. księgowych / praca w ksiegowości,Skawina,13 lutego 2018,313778608,Niepełny etat,Umowa o pracę,  ,3024
Doradca Biznesowy w placówce bankowej - Toruń,Toruń,13 lutego 2018,373738503,Pełny etat,Inny,  ,2233
PRACA/STAŻ w biurze rachunkowym,Kraków,13 lutego 2018,404803359,Praktyka / staż,Inny,  ,1813
Doradca Biznesowy w placówce bankowej - Radom,Radom,13 lutego 2018,385916399,Pełny etat,Inny,  ,2259
Asystent/Pracownik działu księgowości,Pyskowice,13 lutego 2018,402207197,Pełny etat,Umowa o pracę,  ,142
Doradcę klienta do samodzielnego prowadzenia biura kredytowego,Łódź,13 lutego 2018,414833427,Pełny etat,Umowa o pracę,  ,133
Asystentka do biura Doradców Finansowych - Warszawa Centrum!,Warszawa,13 lutego 2018,409456479,Pełny etat,Umowa zlecenie,2 000  -  2 500 zł/mies.,710
Doradca Klienta,Oborniki,13 lutego 2018,414841171,Pełny etat,Umowa o pracę,  ,171
Księgowa/księgowy,Gdańsk,13 lutego 2018,405277095,Pełny etat,Umowa o pracę,  ,642
Samodzielna Księgowa PRACA!!!,Oleśnica,13 lutego 2018,391234189,Pełny etat,Umowa o pracę,  ,924
Samodzielna/-y Księgowa/-y- powiększamy zespół!,Gdańsk,13 lutego 2018,362319358,Pełny etat,Umowa o pracę,  ,978
Pracownik Księgowości,Gdańsk,13 lutego 2018,405294999,Pełny etat,Umowa o pracę,  ,1071
Księgowa/y,Wrocław,13 lutego 2018,414814697,Pełny etat,Umowa o pracę,  ,153
Firma Vidicon Sp. z o.o. zatrudni Sekretarkę - pomoc księgowej,Wrocław,13 lutego 2018,409774863,Pełny etat,Umowa o pracę,  ,558
Pracownik działu Księgowości - FIRMA PRODUKCYJNA!,Piaseczno,13 lutego 2018,414808987,Pełny etat,Umowa o pracę,  ,237
Wrocław Długa- As. Skrabca,Wrocław,13 lutego 2018,403477367,Pełny etat,Umowa o pracę,  ,606
Pracownik Obsługi Klienta,Kraśnik,13 lutego 2018,414822915,Pełny etat,Umowa zlecenie,  ,375
Księgowa/y do biura rachunkowego,Warszawa,13 lutego 2018,414826121,Pełny etat,Umowa o pracę,  ,82
Pracownik w dziale finansowym,Katowice,13 lutego 2018,337421416,Pełny etat,Umowa zlecenie,  ,2827
Credit controller with fluent English,Kraków,13 lutego 2018,209898265,Pełny etat,Umowa o pracę,  ,177
Księgowa/kadrowa,Wrocław,13 lutego 2018,414816911,Pełny etat,Umowa o pracę,  ,128
Księgowa,Borzygniew,13 lutego 2018,414497331,Pełny etat,Umowa o pracę,  ,77
Asystent/Pracownik działu księgowości,Gliwice,13 lutego 2018,402208587,Pełny etat,Umowa o pracę,  ,245
Kierownik Biura Rachunkowego,Białystok,13 lutego 2018,405974743,Pełny etat,Umowa o pracę,  ,432
Księgowa/Księgowy- Neonet S.A. - Wrocław,Wrocław,13 lutego 2018,403136961,Pełny etat,Umowa o pracę,  ,735
STAŻYSTA/MŁODSZA KSIĘGOWA do biura rachunkowego,Białystok,13 lutego 2018,365411788,Pełny etat,Umowa o pracę,  ,3791
Doradca Ubezpieczeniowy Ostrów Wielkopolski i okolice,Ostrów Wielkopolski,13 lutego 2018,412692597,Pełny etat,Samozatrudnienie,3 800  -  10 000 zł/mies.,586
Księgowy z Język. Niemieckim,Gdańsk,13 lutego 2018,405294989,Pełny etat,Umowa o pracę,  ,253
Samodzielna ksiegowa,Kraków,13 lutego 2018,414843023,Pełny etat,Umowa o pracę,  ,113
Asystent do spraw księgowości,Opole,13 lutego 2018,414853503,Pełny etat,Umowa o pracę,2 400  -  2 800 zł/mies.,365
Specjalista ds. Zleceń,Olsztyn,13 lutego 2018,414860209,Pełny etat,Umowa o pracę,  ,223
Księgowa / Księgowy z językiem angielskim,Tarczyn,13 lutego 2018,405613139,Pełny etat,Umowa o pracę,  ,239
Praca w dziale księgowości - Smochowice,Poznań,13 lutego 2018,414743541,Pełny etat,Umowa zlecenie,  ,173
Księgowa na 1/2 etatu,Białystok,13 lutego 2018,406844439,Niepełny etat,Umowa o pracę,  ,1088
Pracownik d/s księgowych,Gorzów Wielkopolski,13 lutego 2018,411182567,Pełny etat,Samozatrudnienie,2 800  -  3 500 zł/mies.,234
Mobilny Doradca Klienta,Lubin,13 lutego 2018,414824717,Pełny etat,Inny,  ,111
Sprzedawca Usług Finansowych - Kłodzko,Kłodzko,13 lutego 2018,329310018,Pełny etat,Umowa o pracę,  ,1673
Główna Księgowa / Główny Księgowy,Opole,13 lutego 2018,404414115,Pełny etat,Umowa o pracę,  ,936
Sprzedawca Usług Finansowych - Lublin,Lublin,13 lutego 2018,314000124,Pełny etat,Umowa o pracę,  ,3996
Praca w księgowości,Jedlińsk,13 lutego 2018,413581445,Pełny etat,Umowa o pracę,2 100  -  2 200 zł/mies.,180
Młodszy Księgowy/-a,Warszawa,13 lutego 2018,402799439,Pełny etat,Umowa o pracę,  ,452
Opiekun finansowy - Łomża,Łomża,13 lutego 2018,409625343,Pełny etat,Umowa o pracę,  ,289
Zatrudnię,Katowice,13 lutego 2018,409673533,Pełny etat,Umowa o pracę,  ,1000
Młodszy Specjalista ds. windykacji,Lublin,13 lutego 2018,414764863,Pełny etat,Umowa o pracę,  ,351
Sprzedawca Usług Finansowych- Krasne,Rzeszów,13 lutego 2018,409637695,Pełny etat,Umowa o pracę,  ,319
Sprzedawca Usług Finansowych- Marki,Marki,13 lutego 2018,383116539,Pełny etat,Umowa o pracę,  ,779
Analityk giełdowy - praktyki,Gliwice,13 lutego 2018,414758829,Pełny etat,Inny,  ,81
Praca w biurze,Dąbrowa Górnicza,13 lutego 2018,414769567,Praktyka / staż,Inny,  ,432
Praktyki w Biurze Rachunkowym,Białystok,13 lutego 2018,414768285,Praktyka / staż,Inny,  ,395
Sprzedawca Usług Finansowych- Piła,Piła,13 lutego 2018,379829919,Pełny etat,Umowa o pracę,  ,1469
Zatrudnię Kadrową,Warszawa,13 lutego 2018,414772511,Pełny etat,Umowa zlecenie,  ,92
BZ WBK - Praktykant/Stażysta - Poznań,Poznań,13 lutego 2018,414781087,Praktyka / staż,Umowa o pracę,  ,263
Specjalista w mKiosku mBanku,Kielce,13 lutego 2018,414775087,Pełny etat,Umowa zlecenie,  ,339
Kierownik Zespołu Sprzedaży,Chorzów,13 lutego 2018,410768171,Pełny etat,Samozatrudnienie,5 000  -  8 000 zł/mies.,344
Księgowa / pomoc księgowego,Pruszcz Gdański,13 lutego 2018,413818103,Niepełny etat,Umowa o pracę,  ,139
Księgowa do Biura Rachunkowego,Warszawa,12 lutego 2018,319040916,Pełny etat,Umowa o pracę,  ,1004
"Doradca Klienta, brak wymogu doświadczenia w branży.Fordon lub Dąbrowa",Bydgoszcz,12 lutego 2018,414673247,Pełny etat,Umowa zlecenie,  ,365
Główny księgowy,Lublin,12 lutego 2018,312330906,Pełny etat,Umowa o pracę,3 000  -  3 500 zł/mies.,4772
Księgowa/ Kadrowa z doświadczeniem.,Wałbrzych,12 lutego 2018,376654273,Pełny etat,Umowa o pracę,  ,1117
Asystent do działu księgowości,Warszawa,12 lutego 2018,414564229,Pełny etat,Umowa zlecenie,2 600  -  4 000 zł/mies.,436
Praca jako Doradca Klienta,Wadowice,12 lutego 2018,414564515,Pełny etat,Umowa o pracę,  ,318
Asystenta/asystentki Księgowej/Księgowwego,Poznań,12 lutego 2018,412442301,Pełny etat,Umowa o pracę,  ,1210
Praca w księgowości,Poznań,12 lutego 2018,414566113,Pełny etat,Umowa o pracę,  ,351
Asystentka ds. księgowo-prawnych - Staż w Kancelarii Podatkowej,Kraków,12 lutego 2018,414564593,Praktyka / staż,Umowa zlecenie,  ,391
"BIURO RACHUNKOWE samodzielna KSIĘGOWA księgi, kpir, kadry i płace",Warszawa,12 lutego 2018,374545185,Pełny etat,Inny,  ,111
Asystentka Działu ds. Płatności,Warszawa,12 lutego 2018,414563935,Pełny etat,Umowa o pracę,  ,342
Usługi księgowe,Ząbki,12 lutego 2018,409146621,Dodatkowa / sezonowa,Inny,  ,577
Doradca Klienta,Kępno,12 lutego 2018,412494229,Pełny etat,Umowa o pracę,3 800  -  6 000 zł/mies.,1077
Opiekun Klienta Poszukiwany,Chrzanów,12 lutego 2018,414654851,Pełny etat,Umowa zlecenie,  ,245
Zatrudnimy ksiegową,Gdańsk,12 lutego 2018,409300509,Pełny etat,Umowa o pracę,1  -  2 zł/mies.,816
Biuro rachunkowe (Metro Plac Wilsona) zatrudni księgową/księgowego,Warszawa,12 lutego 2018,376452785,Pełny etat,Inny,  ,3629
Księgowość,Łódź,12 lutego 2018,414660831,Pełny etat,Umowa o pracę,  ,274
Doradca Klienta w Eurobanku,Słubice,12 lutego 2018,414660669,Pełny etat,Umowa o pracę,  ,76
Asystent (-ka) w biurze rachunkowym,Warszawa,12 lutego 2018,414652437,Niepełny etat,Umowa zlecenie,  ,511
Opiekun Klienta,Ruda Śląska,12 lutego 2018,414671647,Pełny etat,Umowa zlecenie,  ,173
Sprzedawca Usług Finansowych - Wrocław,Wrocław,12 lutego 2018,325458804,Pełny etat,Umowa o pracę,  ,1959
Ekspert Finansowy - Open Finance SA,Zielona Góra,12 lutego 2018,409409553,Niepełny etat,Samozatrudnienie,  ,215
Pracownik działu kadr i płac,Rzezawa,12 lutego 2018,377096633,Pełny etat,Umowa o pracę,  ,1999
Specjalista / Analityk,Warszawa,12 lutego 2018,405858995,Pełny etat,Umowa o pracę,  ,317
Praca w biurze rachunkowym Warszawa Białołęka,Warszawa,12 lutego 2018,414475859,Niepełny etat,Umowa zlecenie,1 500  -  1 800 zł/mies.,386
Ubezpieczenia - praca / współpraca,Poznań,12 lutego 2018,409279131,Pełny etat,Samozatrudnienie,  ,346
Doradca klienta,Sosnowiec,12 lutego 2018,406935017,Pełny etat,Umowa o pracę,2 100  -  6 000 zł/mies.,293
Zatrudnię Księgową,Szczecin,12 lutego 2018,409219945,Pełny etat,Umowa o pracę,  ,1129
Doradca Klienta,Warszawa,12 lutego 2018,412336525,Pełny etat,Inny,  ,402
HIT TRANSPORT WLN - poszukujemy Asystentki Księgowej / Księgowej,Wolsztyn,12 lutego 2018,409262397,Pełny etat,Umowa o pracę,  ,882
Księgowa/Księgowy,Wałbrzych,12 lutego 2018,414465773,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,260
Poszukujemy osoby na stanowisko Samodzielnej księgowej,Białystok,12 lutego 2018,412346931,Pełny etat,Umowa o pracę,  ,1227
Główna Księgowa,Nowy Sącz,12 lutego 2018,414475259,Pełny etat,Umowa o pracę,  ,262
Specjalista ds. Kadr i Płac - praca od zaraz,Gdańsk,12 lutego 2018,414472625,Pełny etat,Umowa o pracę,  ,141
Biuro Rachunkowe zatrudni pracownika ds księgowości,Białystok,12 lutego 2018,129841349,Pełny etat,Umowa o pracę,3 200  -  4 000 zł/mies.,40014
Księgowy/Księgowa,Poznań,12 lutego 2018,409353325,Pełny etat,Umowa o pracę,  ,1044
Specjalista ds. Księgowości,Łódź,12 lutego 2018,414495211,Pełny etat,Umowa o pracę,  ,217
Płatny Staż w Kancelarii Finansowej,Zielona Góra,12 lutego 2018,409376577,Praktyka / staż,Umowa zlecenie,1 000  -  5 000 zł/mies.,1673
Doradca Klienta w zakresie kredytów hipotecznych i gotówkowych,Zambrów,12 lutego 2018,414496069,Pełny etat,Umowa o pracę,  ,88
Stażysta/Opiekun klienta ds. kluczowych klientów - PILNE,Wrocław,12 lutego 2018,413428277,Praktyka / staż,Umowa o pracę,1 500  -  3 500 zł/mies.,517
Księgowa/Księgowy,Zielona Góra,12 lutego 2018,409344231,Pełny etat,Umowa o pracę,4 000  -  6 000 zł/mies.,1065
Koordynator ds. kadr i płac,Kielce,12 lutego 2018,414506155,Pełny etat,Umowa o pracę,  ,375
Samodzielny księgowy/Specjalista ds. księgowości,Bochnia,12 lutego 2018,414513731,Pełny etat,Umowa o pracę,  ,237
Ekspert Finansowy Idea Bank,Katowice,12 lutego 2018,397899913,Pełny etat,Inny,  ,373
Asystent/ka biegłego rewidenta (Poznań),Poznań,12 lutego 2018,414532927,Pełny etat,Umowa o pracę,  ,285
Praca Pośrednik rynku nieruchomości,Police,12 lutego 2018,405497393,Pełny etat,Umowa o pracę,  ,476
Asystent/ka działu księgowości,Warszawa,12 lutego 2018,414550153,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,373
Młodszy/a księgowy/a,Warszawa,12 lutego 2018,414515781,Pełny etat,Umowa o pracę,  ,160
PRACOWNIK KSIĘGOWOŚCI Księgowość Spółdzielni Mieszkaniowych,Warszawa,12 lutego 2018,409330475,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,653
Alior Bank Partner - Doradca Klienta Warszawa,Warszawa,12 lutego 2018,414516809,Pełny etat,Umowa o pracę,2 200  -  10 000 zł/mies.,243
KSIĘGOWA z Symfonią do firmy usługowej,Warszawa,12 lutego 2018,360312420,Pełny etat,Umowa o pracę,  ,2823
Zatrudnimy Księgową/Księgowego,Kraków,12 lutego 2018,383185539,Pełny etat,Umowa o pracę,  ,1012
Doradca Klienta Getin Noble Bank SA,Hajnówka,12 lutego 2018,414393845,Pełny etat,Umowa o pracę,  ,217
Księgowa,Szczecin,12 lutego 2018,406763915,Pełny etat,Umowa o pracę,3 500  -  6 500 zł/mies.,1579
Księgowa zatrudnie,Bydgoszcz,12 lutego 2018,414390853,Pełny etat,Umowa o pracę,  ,299
Doradca Klienta Getin Noble Bank SA,Łapy,12 lutego 2018,414390593,Pełny etat,Umowa o pracę,  ,169
Gł.Księgowa z licencją MF z dużym doświadczeniem poprowadzi firmę,Warszawa,12 lutego 2018,336348050,Dodatkowa / sezonowa,Inny,  ,337
Stażysta w Dziale Kontrolingu,Toruń,12 lutego 2018,414390877,Praktyka / staż,Umowa zlecenie,  ,340
Biuro kredytowe KRAKÓW,Kraków,12 lutego 2018,409402157,Pełny etat,Umowa o pracę,2 300  -  4 500 zł/mies.,695
Firma budowlana Sp. z o.o. w Kielcach zatrudni księgową,Kielce,12 lutego 2018,407199045,Pełny etat,Umowa o pracę,  ,1113
Specjalista ds. Controllingu,Skierniewice,12 lutego 2018,414410533,Pełny etat,Umowa o pracę,  ,330
Praca w biurze kredytowym w Katowicach,Katowice,12 lutego 2018,414403289,Pełny etat,Umowa o pracę,2 300  -  4 000 zł/mies.,492
Konsultant ds. wdrożeń systemów controllingowych/CPM/BI,Wrocław,12 lutego 2018,369508843,Pełny etat,Umowa o pracę,5 000  -  12 000 zł/mies.,689
Księgowa spółka z .o.o.,Warszawa,12 lutego 2018,412291343,Pełny etat,Umowa o pracę,3 500  -  4 000 zł/mies.,622
Młodszy Specjalista ds. Controllingu,Bolesławiec,12 lutego 2018,383530565,Pełny etat,Umowa o pracę,  ,155
Zdobądź pracę w dziale kadr i płac! Kurs i staż czekają na odważnych:),Kraków,12 lutego 2018,405603071,Praktyka / staż,Inny,  ,1690
Młodszy specjalista w Dziale Doradztwa Biznesowego,Ustroń,12 lutego 2018,380996157,Pełny etat,Umowa zlecenie,  ,277
Pracownik do spraw administracyjno-księgowych,Poznań,12 lutego 2018,412746497,Pełny etat,Umowa o pracę,  ,526
Przedstawiciel Finansowy Na Terenie Michałowice Zielonki,Miechów,12 lutego 2018,414425589,Pełny etat,Umowa zlecenie,  ,70
Specjalista Finansowy w Biurze Pożyczkowym Kraków,Kraków,12 lutego 2018,414426071,Pełny etat,Umowa zlecenie,  ,113
Doradca Klienta Biznesowego,Zielona Góra,12 lutego 2018,393752559,Pełny etat,Umowa o pracę,  ,600
"Zatrudnię księgową, księgowego, pomoc d/s księgowych, biuro rachunkowe",Wólka Kosowska,12 lutego 2018,412305101,Pełny etat,Umowa o pracę,2 100  -  6 000 zł/mies.,491
Stażysta ds finansów (płatny staż),Sosnowiec,12 lutego 2018,414417931,Praktyka / staż,Umowa o pracę,  ,177
Ninja finansów poszukiwany,Poznań,12 lutego 2018,414434899,Pełny etat,Inny,  ,137
Praca w Księgowości,Lublin,12 lutego 2018,406722311,Niepełny etat,Inny,2 100  -  3 500 zł/mies.,2284
Księgowy / Księgowa,Bydgoszcz,12 lutego 2018,411860787,Pełny etat,Umowa o pracę,3 000  -  4 200 zł/mies.,744
Młodszy Specjalista ds. Płac - Gliwice,Gliwice,12 lutego 2018,400157563,Pełny etat,Umowa o pracę,  ,1724
Asystent Planera Finansowego,Toruń,12 lutego 2018,343487946,Pełny etat,Umowa o pracę,2 500  -  5 000 zł/mies.,4649
Młodszy Doradca ds. HR z językiem niemieckim,Kraków,12 lutego 2018,409397317,Pełny etat,Umowa o pracę,  ,142
Młodszy Księgowy z Językiem Niemieckim,Kraków,12 lutego 2018,409395341,Pełny etat,Umowa o pracę,  ,145
Księgowa/kadrowa,Skarżysko-Kamienna,12 lutego 2018,318550754,Pełny etat,Umowa o pracę,  ,3148
Księgowa/Księgowy,Ostrów Wielkopolski,12 lutego 2018,316117504,Pełny etat,Umowa o pracę,  ,1941
Zatrudnię pracownika działu księgowości,Lublin,12 lutego 2018,357646366,Pełny etat,Umowa o pracę,  ,4768
